comparison_file,instance_id,repo,condition,replication_index,clean_success,degraded_success,clean_fail_to_pass_failed_count,degraded_fail_to_pass_failed_count,clean_pass_to_pass_failed_count,degraded_pass_to_pass_failed_count,target_success_changed,fail_to_pass_failed_count_delta,pass_to_pass_failed_count_delta,clean_files_opened_before_first_edit,degraded_files_opened_before_first_edit,files_opened_before_first_edit_delta,clean_exploration_efficiency,degraded_exploration_efficiency,exploration_efficiency_delta,clean_total_tokens_corrected,degraded_total_tokens_corrected,total_tokens_corrected_delta,clean_input_tokens,degraded_input_tokens,clean_cached_input_tokens,degraded_cached_input_tokens,clean_output_tokens,degraded_output_tokens,clean_changed_file_count,degraded_changed_file_count,changed_file_count_delta,changed_file_overlap_count,clean_only_changed_file_count,degraded_only_changed_file_count,clean_changed_files,degraded_changed_files,clean_opened_files_before_first_edit,degraded_opened_files_before_first_edit,clean_dead_end_file_opens,degraded_dead_end_file_opens,dead_end_file_opens_delta,base_commit,changed_source_files_profile,changed_test_files_profile,overall_status,eligible_conditions,test_signal_level,type_hints_signal_level,type_hints_rationale,annotation_nodes,naming_signal_level,naming_rationale,naming_candidates,comments_signal_level,comments_docstrings_rationale,docstring_count,comment_count,remove_tests_signal_level,decision_summary,profile_missing,clean_success_degraded_failure,clean_failure_degraded_success,baseline_hard,degraded_failed_when_clean_failed,pass_to_pass_damage,fail_to_pass_damage,any_official_damage,token_delta_sign,clean_changed_file_list,degraded_changed_file_list,clean_opened_file_list,degraded_opened_file_list,comparison_path,type_hints_low_signal,type_hints_zero_annotation_surface
pylint-dev_pylint-4604_naming_rep_0_oracle_comparison.json,pylint-dev__pylint-4604,pylint-dev/pylint,naming,0,False,False,21,21,0,0,False,0,0,4,5,1,0.25,0.2,-0.0499999999999999,599032,915659,316627,594110,910192,514816,850560,4922,5467,2,3,1,2,0,1,pylint/checkers/variables.py|tests/functional/u/unused/unused_typing_imports.py,pylint/checkers/variables.py|tests/checkers/unittest_variables.py|tests/functional/u/unused/unused_typing_imports.py,pylint/checkers/variables.py|tests/functional/u/unused/unused_typing_imports.py|tests/functional/u/unused/unused_typing_imports.rc|tests/test_functional.py,pylint/checkers/variables.py|tests/functional/u/unused/unused_typing_imports.py|tests/functional/u/unused/unused_import.py|tests/functional/u/unused/unused_import.txt|tests/test_functional.py,3,4,1,1e55ae64624d28c5fe8b63ad7979880ee2e6ef3f,pylint/checkers/variables.py|pylint/constants.py,tests/checkers/unittest_variables.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 3 annotation nodes.,3.0,high,Target surface has 419 local rename candidates before safety filtering.,419.0,high,Target surface has 49 docstrings and 311 comments.,49.0,311.0,high,Selected as a pylint-dev/pylint task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,True,True,False,False,False,higher,"['pylint/checkers/variables.py', 'tests/functional/u/unused/unused_typing_imports.py']","['pylint/checkers/variables.py', 'tests/checkers/unittest_variables.py', 'tests/functional/u/unused/unused_typing_imports.py']","['pylint/checkers/variables.py', 'tests/functional/u/unused/unused_typing_imports.py', 'tests/functional/u/unused/unused_typing_imports.rc', 'tests/test_functional.py']","['pylint/checkers/variables.py', 'tests/functional/u/unused/unused_typing_imports.py', 'tests/functional/u/unused/unused_import.py', 'tests/functional/u/unused/unused_import.txt', 'tests/test_functional.py']",archive/provenance/dev/active/bootstrap-2026-04-22/pylint-dev_pylint-4604_naming_rep_0_oracle_comparison.json,False,False
pylint-dev_pylint-4604_type_hints_rep_1_oracle_comparison.json,pylint-dev__pylint-4604,pylint-dev/pylint,type_hints,1,False,False,21,21,0,0,False,0,0,5,3,-2,0.4,0.3333,-0.0667,910022,366378,-543644,903520,362229,844032,324224,6502,4149,2,2,0,2,0,0,pylint/checkers/variables.py|tests/functional/u/unused/unused_typing_imports.py,pylint/checkers/variables.py|tests/functional/u/unused/unused_typing_imports.py,tests/functional/u/unused/unused_typing_imports.py|pylint/checkers/variables.py|tests/checkers/unittest_variables.py|tests/functional/u/unused/unused_typing_imports.rc|tests/test_functional.py,tests/functional/u/unused/unused_typing_imports.py|tests/functional/u/unused/unused_typing_imports.rc|pylint/checkers/variables.py,3,2,-1,1e55ae64624d28c5fe8b63ad7979880ee2e6ef3f,pylint/checkers/variables.py|pylint/constants.py,tests/checkers/unittest_variables.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 3 annotation nodes.,3.0,high,Target surface has 419 local rename candidates before safety filtering.,419.0,high,Target surface has 49 docstrings and 311 comments.,49.0,311.0,high,Selected as a pylint-dev/pylint task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,True,True,False,False,False,lower,"['pylint/checkers/variables.py', 'tests/functional/u/unused/unused_typing_imports.py']","['pylint/checkers/variables.py', 'tests/functional/u/unused/unused_typing_imports.py']","['tests/functional/u/unused/unused_typing_imports.py', 'pylint/checkers/variables.py', 'tests/checkers/unittest_variables.py', 'tests/functional/u/unused/unused_typing_imports.rc', 'tests/test_functional.py']","['tests/functional/u/unused/unused_typing_imports.py', 'tests/functional/u/unused/unused_typing_imports.rc', 'pylint/checkers/variables.py']",archive/provenance/dev/active/bootstrap-2026-04-22/pylint-dev_pylint-4604_type_hints_rep_1_oracle_comparison.json,False,False
pylint-dev_pylint-4604_comments_docstrings_rep_2_oracle_comparison.json,pylint-dev__pylint-4604,pylint-dev/pylint,comments_docstrings,2,False,False,21,21,0,0,False,0,0,2,3,1,0.5,0.3333,-0.1667,512551,546094,33543,508544,541551,460288,492032,4007,4543,2,4,2,2,0,2,pylint/checkers/variables.py|tests/functional/u/unused/unused_typing_imports.py,pylint/checkers/variables.py|pylint/constants.py|tests/checkers/unittest_variables.py|tests/functional/u/unused/unused_typing_imports.py,pylint/checkers/variables.py|tests/functional/u/unused/unused_typing_imports.py,pylint/checkers/variables.py|tests/functional/u/unused/unused_typing_imports.py|tests/functional/u/unused/unused_typing_imports.rc,1,2,1,1e55ae64624d28c5fe8b63ad7979880ee2e6ef3f,pylint/checkers/variables.py|pylint/constants.py,tests/checkers/unittest_variables.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 3 annotation nodes.,3.0,high,Target surface has 419 local rename candidates before safety filtering.,419.0,high,Target surface has 49 docstrings and 311 comments.,49.0,311.0,high,Selected as a pylint-dev/pylint task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,True,True,False,False,False,higher,"['pylint/checkers/variables.py', 'tests/functional/u/unused/unused_typing_imports.py']","['pylint/checkers/variables.py', 'pylint/constants.py', 'tests/checkers/unittest_variables.py', 'tests/functional/u/unused/unused_typing_imports.py']","['pylint/checkers/variables.py', 'tests/functional/u/unused/unused_typing_imports.py']","['pylint/checkers/variables.py', 'tests/functional/u/unused/unused_typing_imports.py', 'tests/functional/u/unused/unused_typing_imports.rc']",archive/provenance/dev/active/bootstrap-2026-04-22/pylint-dev_pylint-4604_comments_docstrings_rep_2_oracle_comparison.json,False,False
pylint-dev_pylint-4604_remove_tests_rep_3_oracle_comparison.json,pylint-dev__pylint-4604,pylint-dev/pylint,remove_tests,3,False,False,21,21,0,0,False,0,0,4,3,-1,0.25,0.3333,0.0832999999999999,396669,441524,44855,392570,437634,365184,395776,4099,3890,2,3,1,2,0,1,pylint/checkers/variables.py|tests/functional/u/unused/unused_typing_imports.py,pylint/checkers/variables.py|tests/checkers/unittest_variables.py|tests/functional/u/unused/unused_typing_imports.py,pylint/checkers/variables.py|tests/functional/u/unused/unused_typing_imports.py|tests/functional/u/unused/unused_typing_imports.rc|tests/test_functional.py,pylint/checkers/variables.py|tests/functional/u/unused/unused_typing_imports.py|tests/functional/u/unused/unused_typing_imports.rc,3,2,-1,1e55ae64624d28c5fe8b63ad7979880ee2e6ef3f,pylint/checkers/variables.py|pylint/constants.py,tests/checkers/unittest_variables.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 3 annotation nodes.,3.0,high,Target surface has 419 local rename candidates before safety filtering.,419.0,high,Target surface has 49 docstrings and 311 comments.,49.0,311.0,high,Selected as a pylint-dev/pylint task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,True,True,False,False,False,higher,"['pylint/checkers/variables.py', 'tests/functional/u/unused/unused_typing_imports.py']","['pylint/checkers/variables.py', 'tests/checkers/unittest_variables.py', 'tests/functional/u/unused/unused_typing_imports.py']","['pylint/checkers/variables.py', 'tests/functional/u/unused/unused_typing_imports.py', 'tests/functional/u/unused/unused_typing_imports.rc', 'tests/test_functional.py']","['pylint/checkers/variables.py', 'tests/functional/u/unused/unused_typing_imports.py', 'tests/functional/u/unused/unused_typing_imports.rc']",archive/provenance/dev/active/bootstrap-2026-04-22/pylint-dev_pylint-4604_remove_tests_rep_3_oracle_comparison.json,False,False
scikit-learn_scikit-learn-25232_type_hints_rep_1_oracle_comparison.json,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,type_hints,1,True,True,0,0,0,0,False,0,0,2,3,1,1.0,0.6667,-0.3333,960574,953945,-6629,953360,946954,862208,856320,7214,6991,2,2,0,2,0,0,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py|sklearn/impute/_base.py,0,1,1,f7eea978097085a6781a0e92fc14ba7712a52d75,sklearn/impute/_iterative.py,sklearn/impute/tests/test_impute.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 1 annotation node(s); weak but nonzero type-hint signal.,1.0,high,Target surface has 336 local rename candidates before safety filtering.,336.0,high,Target surface has 20 docstrings and 146 comments.,20.0,146.0,high,Selected as one of the two additional scikit-learn tasks for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['sklearn/impute/_iterative.py', 'sklearn/impute/tests/test_impute.py']","['sklearn/impute/_iterative.py', 'sklearn/impute/tests/test_impute.py']","['sklearn/impute/_iterative.py', 'sklearn/impute/tests/test_impute.py']","['sklearn/impute/_iterative.py', 'sklearn/impute/tests/test_impute.py', 'sklearn/impute/_base.py']",archive/provenance/dev/active/bootstrap-2026-04-22/scikit-learn_scikit-learn-25232_type_hints_rep_1_oracle_comparison.json,True,False
scikit-learn_scikit-learn-25232_comments_docstrings_rep_2_oracle_comparison.json,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,comments_docstrings,2,True,True,0,0,0,0,False,0,0,3,3,0,0.6667,0.6667,0.0,840823,882581,41758,834844,875307,752640,782336,5979,7274,2,2,0,2,0,0,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py|sklearn/impute/_base.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py|sklearn/impute/_base.py,1,1,0,f7eea978097085a6781a0e92fc14ba7712a52d75,sklearn/impute/_iterative.py,sklearn/impute/tests/test_impute.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 1 annotation node(s); weak but nonzero type-hint signal.,1.0,high,Target surface has 336 local rename candidates before safety filtering.,336.0,high,Target surface has 20 docstrings and 146 comments.,20.0,146.0,high,Selected as one of the two additional scikit-learn tasks for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sklearn/impute/_iterative.py', 'sklearn/impute/tests/test_impute.py']","['sklearn/impute/_iterative.py', 'sklearn/impute/tests/test_impute.py']","['sklearn/impute/_iterative.py', 'sklearn/impute/tests/test_impute.py', 'sklearn/impute/_base.py']","['sklearn/impute/_iterative.py', 'sklearn/impute/tests/test_impute.py', 'sklearn/impute/_base.py']",archive/provenance/dev/active/bootstrap-2026-04-22/scikit-learn_scikit-learn-25232_comments_docstrings_rep_2_oracle_comparison.json,False,False
scikit-learn_scikit-learn-25232_remove_tests_rep_3_oracle_comparison.json,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,remove_tests,3,True,True,0,0,0,0,False,0,0,3,5,2,0.6667,0.2,-0.4666999999999999,1148003,706913,-441090,1140256,699908,1035520,647936,7747,7005,2,3,1,2,0,1,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_common.py|sklearn/impute/tests/test_impute.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py|sklearn/impute/_base.py,sklearn/impute/_iterative.py|sklearn/impute/_base.py|sklearn/impute/tests/test_base.py|sklearn/experimental/tests/test_enable_iterative_imputer.py|sklearn/impute/tests/test_common.py,1,4,3,f7eea978097085a6781a0e92fc14ba7712a52d75,sklearn/impute/_iterative.py,sklearn/impute/tests/test_impute.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 1 annotation node(s); weak but nonzero type-hint signal.,1.0,high,Target surface has 336 local rename candidates before safety filtering.,336.0,high,Target surface has 20 docstrings and 146 comments.,20.0,146.0,high,Selected as one of the two additional scikit-learn tasks for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['sklearn/impute/_iterative.py', 'sklearn/impute/tests/test_impute.py']","['sklearn/impute/_iterative.py', 'sklearn/impute/tests/test_common.py', 'sklearn/impute/tests/test_impute.py']","['sklearn/impute/_iterative.py', 'sklearn/impute/tests/test_impute.py', 'sklearn/impute/_base.py']","['sklearn/impute/_iterative.py', 'sklearn/impute/_base.py', 'sklearn/impute/tests/test_base.py', 'sklearn/experimental/tests/test_enable_iterative_imputer.py', 'sklearn/impute/tests/test_common.py']",archive/provenance/dev/active/bootstrap-2026-04-22/scikit-learn_scikit-learn-25232_remove_tests_rep_3_oracle_comparison.json,False,False
scikit-learn_scikit-learn-25931_naming_rep_0_oracle_comparison.json,scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,naming,0,True,False,0,0,0,1,True,0,1,2,3,1,1.0,0.6667,-0.3333,393707,637890,244183,390718,633405,325120,581120,2989,4485,2,2,0,2,0,0,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py|sklearn/tests/test_base.py,0,1,1,e3d1f9ac39e4bf0f31430e779acc50fb05fe1b64,sklearn/ensemble/_iforest.py,sklearn/ensemble/tests/test_iforest.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 1 annotation node(s); weak but nonzero type-hint signal.,1.0,high,Target surface has 92 local rename candidates before safety filtering.,92.0,high,Target surface has 17 docstrings and 69 comments.,17.0,69.0,high,Selected as one of the two additional scikit-learn tasks for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,True,False,False,False,True,False,True,higher,"['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']","['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']","['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']","['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py', 'sklearn/tests/test_base.py']",archive/provenance/dev/active/bootstrap-2026-04-22/scikit-learn_scikit-learn-25931_naming_rep_0_oracle_comparison.json,False,False
scikit-learn_scikit-learn-25931_type_hints_rep_1_oracle_comparison.json,scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,type_hints,1,True,True,0,0,0,0,False,0,0,2,4,2,1.0,0.5,-0.5,458204,422317,-35887,454610,418505,388224,379392,3594,3812,2,2,0,2,0,0,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py|sklearn/tests/test_base.py|sklearn/utils/_testing.py,0,2,2,e3d1f9ac39e4bf0f31430e779acc50fb05fe1b64,sklearn/ensemble/_iforest.py,sklearn/ensemble/tests/test_iforest.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 1 annotation node(s); weak but nonzero type-hint signal.,1.0,high,Target surface has 92 local rename candidates before safety filtering.,92.0,high,Target surface has 17 docstrings and 69 comments.,17.0,69.0,high,Selected as one of the two additional scikit-learn tasks for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']","['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']","['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']","['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py', 'sklearn/tests/test_base.py', 'sklearn/utils/_testing.py']",archive/provenance/dev/active/bootstrap-2026-04-22/scikit-learn_scikit-learn-25931_type_hints_rep_1_oracle_comparison.json,True,False
scikit-learn_scikit-learn-25931_comments_docstrings_rep_2_oracle_comparison.json,scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,comments_docstrings,2,True,True,0,0,0,0,False,0,0,2,2,0,1.0,1.0,0.0,444694,703306,258612,440882,698020,398848,649472,3812,5286,2,2,0,2,0,0,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,0,0,0,e3d1f9ac39e4bf0f31430e779acc50fb05fe1b64,sklearn/ensemble/_iforest.py,sklearn/ensemble/tests/test_iforest.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 1 annotation node(s); weak but nonzero type-hint signal.,1.0,high,Target surface has 92 local rename candidates before safety filtering.,92.0,high,Target surface has 17 docstrings and 69 comments.,17.0,69.0,high,Selected as one of the two additional scikit-learn tasks for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']","['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']","['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']","['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']",archive/provenance/dev/active/bootstrap-2026-04-22/scikit-learn_scikit-learn-25931_comments_docstrings_rep_2_oracle_comparison.json,False,False
scikit-learn_scikit-learn-25931_remove_tests_rep_3_oracle_comparison.json,scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,remove_tests,3,True,True,0,0,0,0,False,0,0,2,1,-1,1.0,1.0,0.0,455760,567872,112112,452006,562718,380288,493440,3754,5154,2,2,0,2,0,0,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py,0,0,0,e3d1f9ac39e4bf0f31430e779acc50fb05fe1b64,sklearn/ensemble/_iforest.py,sklearn/ensemble/tests/test_iforest.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 1 annotation node(s); weak but nonzero type-hint signal.,1.0,high,Target surface has 92 local rename candidates before safety filtering.,92.0,high,Target surface has 17 docstrings and 69 comments.,17.0,69.0,high,Selected as one of the two additional scikit-learn tasks for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']","['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']","['sklearn/ensemble/_iforest.py', 'sklearn/ensemble/tests/test_iforest.py']",['sklearn/ensemble/_iforest.py'],archive/provenance/dev/active/bootstrap-2026-04-22/scikit-learn_scikit-learn-25931_remove_tests_rep_3_oracle_comparison.json,False,False
scikit-learn_scikit-learn-25973_naming_rep_0_oracle_comparison.json,scikit-learn__scikit-learn-25973,scikit-learn/scikit-learn,naming,0,True,True,0,0,0,0,False,0,0,6,5,-1,0.3333,0.4,0.0667,347768,549894,202126,343506,545090,303872,460416,4262,4804,2,2,0,2,0,0,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py|sklearn/model_selection/_split.py|sklearn/utils/_param_validation.py|sklearn/utils/tests/test_param_validation.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py|sklearn/model_selection/_split.py|sklearn/model_selection/tests/test_split.py,4,3,-1,10dbc142bd17ccf7bd38eec2ac04b52ce0d1009e,sklearn/feature_selection/_sequential.py,sklearn/feature_selection/tests/test_sequential.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 1 annotation nodes.,1.0,high,Target surface has 105 local rename candidates before safety filtering.,105.0,high,Target surface has 8 docstrings and 31 comments.,8.0,31.0,high,Selected as a scikit-learn/scikit-learn task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py']","['sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py']","['sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py', 'sklearn/model_selection/_search.py', 'sklearn/model_selection/_split.py', 'sklearn/utils/_param_validation.py', 'sklearn/utils/tests/test_param_validation.py']","['sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py', 'sklearn/model_selection/_search.py', 'sklearn/model_selection/_split.py', 'sklearn/model_selection/tests/test_split.py']",archive/provenance/dev/active/bootstrap-2026-04-22/scikit-learn_scikit-learn-25973_naming_rep_0_oracle_comparison.json,False,False
scikit-learn_scikit-learn-25973_type_hints_rep_1_oracle_comparison.json,scikit-learn__scikit-learn-25973,scikit-learn/scikit-learn,type_hints,1,True,True,0,0,0,0,False,0,0,6,7,1,0.3333,0.2857,-0.0475999999999999,477202,451756,-25446,473021,447282,429440,363648,4181,4474,2,2,0,2,0,0,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py|sklearn/model_selection/_split.py|sklearn/feature_selection/_rfe.py|sklearn/model_selection/tests/test_split.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py|sklearn/model_selection/tests/test_search.py|sklearn/model_selection/_split.py|sklearn/model_selection/tests/test_split.py|sklearn/base.py,4,5,1,10dbc142bd17ccf7bd38eec2ac04b52ce0d1009e,sklearn/feature_selection/_sequential.py,sklearn/feature_selection/tests/test_sequential.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 1 annotation nodes.,1.0,high,Target surface has 105 local rename candidates before safety filtering.,105.0,high,Target surface has 8 docstrings and 31 comments.,8.0,31.0,high,Selected as a scikit-learn/scikit-learn task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py']","['sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py']","['sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py', 'sklearn/model_selection/_search.py', 'sklearn/model_selection/_split.py', 'sklearn/feature_selection/_rfe.py', 'sklearn/model_selection/tests/test_split.py']","['sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py', 'sklearn/model_selection/_search.py', 'sklearn/model_selection/tests/test_search.py', 'sklearn/model_selection/_split.py', 'sklearn/model_selection/tests/test_split.py', 'sklearn/base.py']",archive/provenance/dev/active/bootstrap-2026-04-22/scikit-learn_scikit-learn-25973_type_hints_rep_1_oracle_comparison.json,True,False
scikit-learn_scikit-learn-25973_comments_docstrings_rep_2_oracle_comparison.json,scikit-learn__scikit-learn-25973,scikit-learn/scikit-learn,comments_docstrings,2,True,True,0,0,0,0,False,0,0,7,4,-3,0.2857,0.5,0.2143,467618,521606,53988,463251,517210,420224,473728,4367,4396,2,2,0,2,0,0,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py|sklearn/model_selection/_split.py|sklearn/feature_selection/_rfe.py|sklearn/model_selection/tests/test_split.py|sklearn/base.py,sklearn/model_selection/_split.py|sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py,5,2,-3,10dbc142bd17ccf7bd38eec2ac04b52ce0d1009e,sklearn/feature_selection/_sequential.py,sklearn/feature_selection/tests/test_sequential.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 1 annotation nodes.,1.0,high,Target surface has 105 local rename candidates before safety filtering.,105.0,high,Target surface has 8 docstrings and 31 comments.,8.0,31.0,high,Selected as a scikit-learn/scikit-learn task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py']","['sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py']","['sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py', 'sklearn/model_selection/_search.py', 'sklearn/model_selection/_split.py', 'sklearn/feature_selection/_rfe.py', 'sklearn/model_selection/tests/test_split.py', 'sklearn/base.py']","['sklearn/model_selection/_split.py', 'sklearn/feature_selection/_sequential.py', 'sklearn/feature_selection/tests/test_sequential.py', 'sklearn/model_selection/_search.py']",archive/provenance/dev/active/bootstrap-2026-04-22/scikit-learn_scikit-learn-25973_comments_docstrings_rep_2_oracle_comparison.json,False,False
