repo,repo_full,candidate_id,condition,status,completion_reason,fail_to_pass_passed,fail_to_pass_total,fail_to_pass_failed,pass_to_pass_passed,pass_to_pass_total,pass_to_pass_failed,failure_mode,agent_duration_seconds,oracle_duration_seconds,total_duration_seconds,edits_applied,files_opened_before_first_edit,exploration_efficiency,total_tokens_including_cache,uncached_input_plus_output_tokens,codex_input_tokens,codex_cached_input_tokens,codex_output_tokens,result_path,metrics_path,generated_at,agent_stdout_path,agent_stdout_present,jsonl_event_count,jsonl_parse_errors,first_edit_event_index,first_edit_detected_from_stdout,command_count_before_first_edit,command_count_after_first_edit,agent_message_count_before_first_edit,agent_message_count_after_first_edit,edit_event_count_before_first_edit,edit_event_count_after_first_edit,validation_test_command_count,validation_test_command_count_before_first_edit,validation_test_command_count_after_first_edit,failed_validation_test_command_count,failed_command_count,edit_test_edit_loop_proxy_count,failed_validation_followed_by_edit_count,command_failure_rate,validation_failure_rate
pip-tools,jazzband/pip-tools,pip-tools_pr_1893,type_hints,FAIL,oracle_fail,0,39,39,79,79,0,focal_failure,208.2200222015381,8.832420825958252,217.05244302749637,2,3,0.6667,961393,83953,953743,877440,7650,runs/pip-tools/pip-tools_pr_1893/codex_cli/type_hints/rep_1/result.json,runs/pip-tools/pip-tools_pr_1893/codex_cli/type_hints/rep_1/metrics.json,2026-04-28T02:11:48.357896+00:00,runs/pip-tools/pip-tools_pr_1893/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,70,0,49,True,21,6,5,2,0,3,4,2,2,2,3,1,2,0.1111111111111111,0.5
pip-tools,jazzband/pip-tools,pip-tools_pr_1893,comments_docstrings,FAIL,oracle_fail,0,39,39,79,79,0,focal_failure,284.21545243263245,8.280125856399536,292.495578289032,2,2,1.0,1248405,138645,1238494,1109760,9911,runs/pip-tools/pip-tools_pr_1893/codex_cli/comments_docstrings/rep_1/result.json,runs/pip-tools/pip-tools_pr_1893/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-28T02:20:38.003585+00:00,runs/pip-tools/pip-tools_pr_1893/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,97,0,58,True,21,12,4,4,0,5,10,4,6,3,3,5,3,0.09090909090909091,0.3
pip-tools,jazzband/pip-tools,pip-tools_pr_1893,remove_tests,FAIL,oracle_fail,0,39,39,79,79,0,focal_failure,411.2036085128784,7.296408653259277,418.5000171661377,2,5,0.4,1689091,192899,1672229,1496192,16862,runs/pip-tools/pip-tools_pr_1893/codex_cli/remove_tests/rep_1/result.json,runs/pip-tools/pip-tools_pr_1893/codex_cli/remove_tests/rep_1/metrics.json,2026-04-28T02:27:36.525527+00:00,runs/pip-tools/pip-tools_pr_1893/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,127,0,46,True,20,28,4,4,0,6,11,1,10,4,5,9,4,0.10416666666666667,0.36363636363636365
pip-tools,jazzband/pip-tools,pip-tools_pr_2087,clean,FAIL,oracle_fail,0,1,1,0,0,0,focal_failure,344.80030846595764,31.996692180633545,376.7970006465912,4,3,1.0,1460564,80852,1447693,1379712,12871,runs/pip-tools/pip-tools_pr_2087/codex_cli/clean/rep_1/result.json,runs/pip-tools/pip-tools_pr_2087/codex_cli/clean/rep_1/metrics.json,2026-04-28T01:33:28.825591+00:00,runs/pip-tools/pip-tools_pr_2087/codex_cli/clean/rep_1/logs/agent_stdout.log,True,127,0,43,True,18,30,5,9,0,7,8,0,8,3,10,7,3,0.20833333333333334,0.375
pip-tools,jazzband/pip-tools,pip-tools_pr_2087,naming,FAIL,oracle_fail,0,1,1,0,0,0,focal_failure,283.8551685810089,7.716123104095459,291.5712916851044,2,3,0.6667,1103222,111478,1092130,991744,11092,runs/pip-tools/pip-tools_pr_2087/codex_cli/naming/rep_1/result.json,runs/pip-tools/pip-tools_pr_2087/codex_cli/naming/rep_1/metrics.json,2026-04-28T01:42:38.901297+00:00,runs/pip-tools/pip-tools_pr_2087/codex_cli/naming/rep_1/logs/agent_stdout.log,True,97,0,54,True,24,15,4,4,0,4,8,3,5,2,8,4,2,0.20512820512820512,0.25
pip-tools,jazzband/pip-tools,pip-tools_pr_2087,type_hints,FAIL,oracle_fail,0,1,1,0,0,0,focal_failure,228.75530409812927,29.5547399520874,258.3100440502167,4,3,1.0,922387,125843,914103,796544,8284,runs/pip-tools/pip-tools_pr_2087/codex_cli/type_hints/rep_1/result.json,runs/pip-tools/pip-tools_pr_2087/codex_cli/type_hints/rep_1/metrics.json,2026-04-28T01:37:47.229062+00:00,runs/pip-tools/pip-tools_pr_2087/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,82,0,36,True,15,15,4,3,0,6,7,1,6,4,8,4,4,0.26666666666666666,0.5714285714285714
pip-tools,jazzband/pip-tools,pip-tools_pr_2087,comments_docstrings,FAIL,oracle_fail,0,1,1,0,0,0,focal_failure,350.7629644870758,8.176956415176392,358.9399209022522,2,5,0.4,2659153,143313,2644800,2515840,14353,runs/pip-tools/pip-tools_pr_2087/codex_cli/comments_docstrings/rep_1/result.json,runs/pip-tools/pip-tools_pr_2087/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-28T01:48:37.872775+00:00,runs/pip-tools/pip-tools_pr_2087/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,138,0,77,True,27,22,3,6,0,5,6,0,6,1,7,5,1,0.14285714285714285,0.16666666666666666
pip-tools,jazzband/pip-tools,pip-tools_pr_2087,remove_tests,FAIL,oracle_fail,0,1,1,0,0,0,focal_failure,202.11636090278623,7.537503719329834,209.6538646221161,2,3,0.3333,980759,85783,971955,894976,8804,runs/pip-tools/pip-tools_pr_2087/codex_cli/remove_tests/rep_1/result.json,runs/pip-tools/pip-tools_pr_2087/codex_cli/remove_tests/rep_1/metrics.json,2026-04-28T01:52:07.548130+00:00,runs/pip-tools/pip-tools_pr_2087/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,95,0,48,True,21,20,4,4,0,1,8,0,8,4,10,0,0,0.24390243902439024,0.5
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_730,clean,FAIL,oracle_fail,6,9,3,23,23,0,focal_failure,288.8749587535858,19.31195306777954,308.18691182136536,3,4,0.75,767540,102836,754963,664704,12577,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/clean/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/clean/rep_1/metrics.json,2026-04-28T04:16:39.264918+00:00,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/clean/rep_1/logs/agent_stdout.log,True,98,0,18,True,6,30,4,9,0,5,4,0,4,3,5,4,3,0.1388888888888889,0.75
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_730,naming,FAIL,oracle_fail,4,9,5,23,23,0,focal_failure,208.2985110282898,20.693007946014404,228.9915189743042,2,4,0.75,475704,43960,466124,431744,9580,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/naming/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/naming/rep_1/metrics.json,2026-04-28T04:25:17.138439+00:00,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/naming/rep_1/logs/agent_stdout.log,True,64,0,25,True,9,14,5,4,0,3,4,1,3,3,3,2,2,0.13043478260869565,0.75
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_730,type_hints,FAIL,oracle_fail,4,9,5,23,23,0,focal_failure,269.0671639442444,19.7571063041687,288.8242702484131,3,6,0.5,666474,100458,655500,566016,10974,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/type_hints/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/type_hints/rep_1/metrics.json,2026-04-28T04:21:28.114786+00:00,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,78,0,28,True,11,18,4,5,0,4,2,0,2,2,2,2,2,0.06896551724137931,1.0
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_730,comments_docstrings,FAIL,oracle_fail,4,9,5,23,23,0,focal_failure,280.52667713165283,24.351862907409668,304.8785400390625,3,6,0.5,1051516,93564,1038874,957952,12642,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/comments_docstrings/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-28T04:30:22.053397+00:00,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,89,0,24,True,9,24,4,8,0,4,2,0,2,2,5,2,2,0.15151515151515152,1.0
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_730,remove_tests,FAIL,oracle_fail,4,9,5,23,23,0,focal_failure,121.02142119407654,24.194250106811523,145.21567130088806,2,6,0.3333,246038,49174,240662,196864,5376,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/remove_tests/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/remove_tests/rep_1/metrics.json,2026-04-28T04:32:47.301779+00:00,runs/pydantic-settings/pydantic-settings_pr_730/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,47,0,27,True,11,6,3,3,0,2,1,0,1,1,2,0,0,0.11764705882352941,1.0
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_773,clean,FAIL,oracle_fail,4,6,2,11,11,0,focal_failure,532.1720700263977,19.301083087921143,551.4731531143188,4,8,0.5,778737,87665,769977,691072,8760,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/clean/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/clean/rep_1/metrics.json,2026-04-28T04:41:58.798829+00:00,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/clean/rep_1/logs/agent_stdout.log,True,72,0,34,True,11,12,3,5,0,4,4,0,4,2,3,0,0,0.13043478260869565,0.5
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_773,naming,FAIL,oracle_fail,3,6,3,11,11,0,focal_failure,260.6804094314575,28.426597833633423,289.10700726509094,4,6,0.5,1050181,71109,1038890,979072,11291,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/naming/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/naming/rep_1/metrics.json,2026-04-28T04:52:32.050539+00:00,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/naming/rep_1/logs/agent_stdout.log,True,96,0,27,True,11,25,3,8,0,5,8,0,8,4,5,5,2,0.1388888888888889,0.5
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_773,type_hints,FAIL,oracle_fail,4,6,2,11,11,0,focal_failure,324.0666880607605,19.99971890449524,344.06640696525574,4,8,0.5,1233678,82830,1222655,1150848,11023,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/type_hints/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/type_hints/rep_1/metrics.json,2026-04-28T04:47:42.903270+00:00,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,93,0,47,True,18,14,3,7,0,5,5,1,4,2,5,3,2,0.15625,0.4
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_773,comments_docstrings,FAIL,oracle_fail,4,6,2,11,11,0,focal_failure,237.26245951652527,26.0414297580719,263.3038892745972,3,5,0.6,730394,113946,720254,616448,10140,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/comments_docstrings/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-28T04:56:55.406202+00:00,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,82,0,31,True,13,14,3,8,0,7,5,0,5,1,1,3,1,0.037037037037037035,0.2
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_773,remove_tests,SUCCESS,oracle_pass,6,6,0,11,11,0,success,223.88838601112369,24.068541049957275,247.95692706108093,3,9,0.4444,1150714,84602,1141235,1066112,9479,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/remove_tests/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/remove_tests/rep_1/metrics.json,2026-04-28T05:01:03.400632+00:00,runs/pydantic-settings/pydantic-settings_pr_773/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,107,0,34,True,11,29,4,6,0,4,7,0,7,2,7,6,2,0.175,0.2857142857142857
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_780,clean,SUCCESS,oracle_pass,1,1,0,188,188,0,success,332.30316066741943,24.375491857528687,356.6786525249481,3,3,1.0,1666143,119647,1654108,1546496,12035,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/clean/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/clean/rep_1/metrics.json,2026-04-28T05:08:30.242974+00:00,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/clean/rep_1/logs/agent_stdout.log,True,129,0,35,True,15,35,3,7,0,8,13,0,13,5,6,10,4,0.12,0.38461538461538464
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_780,naming,FAIL,oracle_fail,0,1,1,4,188,184,focal_and_regression_failure,359.3904016017914,105.56955122947691,464.9599528312683,3,3,1.0,1890931,131315,1876076,1759616,14855,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/naming/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/naming/rep_1/metrics.json,2026-04-28T05:21:29.487252+00:00,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/naming/rep_1/logs/agent_stdout.log,True,141,0,44,True,19,39,4,4,0,7,3,1,2,3,4,2,3,0.06896551724137931,1.0
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_780,type_hints,SUCCESS,oracle_pass,1,1,0,188,188,0,success,293.8163163661957,20.391963958740234,314.2082803249359,3,3,1.0,1349725,156765,1337632,1192960,12093,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/type_hints/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/type_hints/rep_1/metrics.json,2026-04-28T05:13:44.490796+00:00,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,112,0,28,True,11,30,4,7,0,8,9,0,9,4,7,7,3,0.17073170731707318,0.4444444444444444
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_780,comments_docstrings,SUCCESS,oracle_pass,1,1,0,188,188,0,success,365.57532238960266,25.721062898635864,391.2963852882385,3,3,1.0,1855461,104677,1841400,1750784,14061,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/comments_docstrings/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-28T05:28:00.821941+00:00,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,138,0,31,True,13,39,3,6,0,11,14,0,14,6,8,13,6,0.15384615384615385,0.42857142857142855
pydantic-settings,pydantic/pydantic-settings,pydantic-settings_pr_780,remove_tests,SUCCESS,oracle_pass,1,1,0,188,188,0,success,340.3230216503144,24.412989616394043,364.7360112667084,3,3,1.0,1454550,73942,1440071,1380608,14479,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/remove_tests/rep_1/result.json,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/remove_tests/rep_1/metrics.json,2026-04-28T05:34:05.594846+00:00,runs/pydantic-settings/pydantic-settings_pr_780/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,119,0,29,True,12,31,3,7,0,10,10,1,9,4,8,6,3,0.18604651162790697,0.4
starlette,encode/starlette,starlette_pr_2194,clean,SUCCESS,oracle_pass,1,1,0,5,5,0,success,170.82303166389465,16.81852698326111,187.64155864715576,2,4,0.5,421530,36378,413816,385152,7714,comparison_slices/starlette_pr_2194_codex_clean/runs/starlette/starlette_pr_2194/codex_cli/clean/rep_1/result.json,comparison_slices/starlette_pr_2194_codex_clean/runs/starlette/starlette_pr_2194/codex_cli/clean/rep_1/metrics.json,2026-04-23T17:24:21.456149+00:00,comparison_slices/starlette_pr_2194_codex_clean/runs/starlette/starlette_pr_2194/codex_cli/clean/rep_1/logs/agent_stdout.log,True,47,0,35,True,16,3,0,1,0,1,2,2,0,2,3,0,2,0.15789473684210525,1.0
starlette,encode/starlette,starlette_pr_2194,naming,SUCCESS,oracle_pass,1,1,0,5,5,0,success,379.3371458053589,20.340819358825684,399.67796516418457,3,4,0.75,1087248,82192,1069977,1005056,17271,comparison_slices/starlette_pr_2194_codex_naming_retry/runs/starlette/starlette_pr_2194/codex_cli/naming/rep_1/result.json,comparison_slices/starlette_pr_2194_codex_naming_retry/runs/starlette/starlette_pr_2194/codex_cli/naming/rep_1/metrics.json,2026-04-23T17:34:15.062982+00:00,comparison_slices/starlette_pr_2194_codex_naming_retry/runs/starlette/starlette_pr_2194/codex_cli/naming/rep_1/logs/agent_stdout.log,True,80,0,45,True,20,13,0,1,0,2,3,3,0,3,6,0,3,0.18181818181818182,1.0
starlette,encode/starlette,starlette_pr_2194,type_hints,SUCCESS,oracle_pass,1,1,0,5,5,0,success,171.41676807403564,16.16148066520691,187.57824873924253,1,2,1.0,443910,51206,436917,392704,6993,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2194/codex_cli/type_hints/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2194/codex_cli/type_hints/rep_1/metrics.json,2026-04-23T21:25:59.243096+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2194/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,66,0,25,True,9,11,5,4,0,1,5,1,4,5,7,0,1,0.35,1.0
starlette,encode/starlette,starlette_pr_2194,comments_docstrings,SUCCESS,oracle_pass,1,1,0,5,5,0,success,216.0727274417877,16.425071001052856,232.49779844284055,1,2,1.0,529271,107383,520132,421888,9139,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2194/codex_cli/comments_docstrings/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2194/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-23T21:29:51.766392+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2194/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,67,0,46,True,19,7,6,4,0,1,6,6,0,6,7,0,6,0.2692307692307692,1.0
starlette,encode/starlette,starlette_pr_2194,remove_tests,SUCCESS,oracle_pass,1,1,0,5,5,0,success,110.4101676940918,16.228739976882935,126.63890767097472,1,5,0.2,263354,36282,258340,227072,5014,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2194/codex_cli/remove_tests/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2194/codex_cli/remove_tests/rep_1/metrics.json,2026-04-23T21:31:58.428354+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2194/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,46,0,23,True,9,8,3,4,0,1,3,0,3,3,4,0,0,0.23529411764705882,1.0
starlette,encode/starlette,starlette_pr_2400,clean,SUCCESS,oracle_pass,1,1,0,24,24,0,success,314.5096733570099,15.55827021598816,330.06794357299805,6,11,0.7273,1273441,142049,1261351,1131392,12090,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/clean/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/clean/rep_1/metrics.json,2026-04-23T21:37:28.512119+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/clean/rep_1/logs/agent_stdout.log,True,148,0,62,True,23,26,4,3,0,9,9,3,6,9,9,6,9,0.1836734693877551,1.0
starlette,encode/starlette,starlette_pr_2400,naming,FAIL,oracle_fail,1,1,0,16,24,8,regression_failure,270.3760633468628,29.006654739379883,299.3827180862427,5,8,0.75,1160862,126622,1150379,1034240,10483,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/naming/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/naming/rep_1/metrics.json,2026-04-23T21:50:32.285332+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/naming/rep_1/logs/agent_stdout.log,True,109,0,57,True,25,19,5,3,0,5,6,5,1,6,6,0,5,0.13636363636363635,1.0
starlette,encode/starlette,starlette_pr_2400,type_hints,SUCCESS,oracle_pass,1,1,0,24,24,0,success,464.7845053672791,19.52681875228882,484.3113241195679,6,6,0.8333,1985986,183106,1967474,1802880,18512,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/type_hints/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/type_hints/rep_1/metrics.json,2026-04-23T21:45:32.867093+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,184,0,38,True,16,50,4,5,0,10,5,2,3,5,6,2,4,0.09090909090909091,1.0
starlette,encode/starlette,starlette_pr_2400,comments_docstrings,SUCCESS,oracle_pass,1,1,0,24,24,0,success,360.5862419605255,16.270506858825684,376.8567488193512,5,9,0.8889,1338747,179067,1324501,1159680,14246,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/comments_docstrings/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-23T21:56:49.183953+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,102,0,39,True,17,26,3,3,0,2,5,1,4,4,6,4,4,0.13953488372093023,0.8
starlette,encode/starlette,starlette_pr_2400,remove_tests,SUCCESS,oracle_pass,1,1,0,24,24,0,success,314.99732971191406,34.9128155708313,349.91014528274536,6,7,0.8571,1458760,153288,1446703,1305472,12057,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/remove_tests/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/remove_tests/rep_1/metrics.json,2026-04-23T22:02:39.135076+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2400/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,118,0,59,True,16,19,3,3,0,8,4,0,4,4,7,0,0,0.2,1.0
starlette,encode/starlette,starlette_pr_2422,clean,FAIL,oracle_fail,0,1,1,4,4,0,focal_miss,93.5149552822113,15.588958978652954,109.10391426086426,2,3,0.6667,282759,22663,279216,260096,3543,comparison_slices/starlette_pr_2422_codex_clean/runs/starlette/starlette_pr_2422/codex_cli/clean/rep_1/result.json,comparison_slices/starlette_pr_2422_codex_clean/runs/starlette/starlette_pr_2422/codex_cli/clean/rep_1/metrics.json,2026-04-23T06:28:15.792538+00:00,comparison_slices/starlette_pr_2422_codex_clean/runs/starlette/starlette_pr_2422/codex_cli/clean/rep_1/logs/agent_stdout.log,True,42,0,15,True,6,9,0,1,0,2,6,0,6,4,4,0,0,0.26666666666666666,0.6666666666666666
starlette,encode/starlette,starlette_pr_2422,naming,FAIL,oracle_fail,1,1,0,2,4,2,regression_failure,118.55598735809326,23.93049120903015,142.4864785671234,2,4,0.5,316088,31800,312032,284288,4056,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/naming/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/naming/rep_1/metrics.json,2026-04-23T22:06:58.540116+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/naming/rep_1/logs/agent_stdout.log,True,47,0,13,True,4,12,3,5,0,2,6,0,6,5,5,0,0,0.3125,0.8333333333333334
starlette,encode/starlette,starlette_pr_2422,type_hints,SUCCESS,oracle_pass,1,1,0,4,4,0,success,90.81775546073914,25.976646661758423,116.79440212249756,2,3,0.6667,255631,45327,252222,210304,3409,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/type_hints/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/type_hints/rep_1/metrics.json,2026-04-23T22:04:35.992062+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,44,0,13,True,4,10,3,6,0,2,6,0,6,5,5,0,0,0.35714285714285715,0.8333333333333334
starlette,encode/starlette,starlette_pr_2422,comments_docstrings,SUCCESS,oracle_pass,1,1,0,4,4,0,success,95.69334840774536,33.04368329048157,128.73703169822693,2,2,1.0,269252,25668,265187,243584,4065,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/comments_docstrings/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-23T22:09:07.338659+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,48,0,15,True,5,12,3,4,0,2,7,1,6,6,6,0,1,0.35294117647058826,0.8571428571428571
starlette,encode/starlette,starlette_pr_2422,remove_tests,SUCCESS,oracle_pass,1,1,0,4,4,0,success,116.808043718338,35.11861753463745,151.92666125297546,2,4,0.5,213314,71746,208506,141568,4808,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/remove_tests/rep_1/result.json,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/remove_tests/rep_1/metrics.json,2026-04-23T22:11:39.324808+00:00,comparison_slices/rq1_initial_matrix_missing/runs/starlette/starlette_pr_2422/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,49,0,23,True,9,9,3,5,0,1,4,1,3,2,4,0,0,0.2222222222222222,0.5
structlog,hynek/structlog,structlog_pr_483,clean,SUCCESS,oracle_pass,2,2,0,57,57,0,success,114.63639307022096,11.115114450454712,125.75150752067566,2,4,0.5,255246,53902,251207,201344,4039,runs/structlog/structlog_pr_483/codex_cli/clean/rep_1/result.json,runs/structlog/structlog_pr_483/codex_cli/clean/rep_1/metrics.json,2026-04-28T03:07:48.209078+00:00,runs/structlog/structlog_pr_483/codex_cli/clean/rep_1/logs/agent_stdout.log,True,48,0,23,True,9,7,3,6,0,2,3,0,3,1,1,0,0,0.0625,0.3333333333333333
structlog,hynek/structlog,structlog_pr_483,naming,SUCCESS,oracle_pass,2,2,0,57,57,0,success,198.31921100616452,11.480343103408812,209.79955410957336,2,6,0.3333,868719,109935,861431,758784,7288,runs/structlog/structlog_pr_483/codex_cli/naming/rep_1/result.json,runs/structlog/structlog_pr_483/codex_cli/naming/rep_1/metrics.json,2026-04-28T03:13:25.132992+00:00,runs/structlog/structlog_pr_483/codex_cli/naming/rep_1/logs/agent_stdout.log,True,91,0,31,True,13,22,3,7,0,4,7,0,7,5,6,5,4,0.17142857142857143,0.7142857142857143
