backend,backend_label,repo,task_id,condition,replication_index,condition_label,clean_success,degraded_success,clean_hidden_bug_fix_failed,degraded_hidden_bug_fix_failed,hidden_bug_fix_failed_delta,clean_regression_failed,degraded_regression_failed,regression_failed_delta,clean_tokens_corrected,degraded_tokens_corrected,token_delta,token_definition,total_token_delta_including_cache,runtime_delta_seconds,changed_file_delta,files_opened_delta,exploration_efficiency_delta,validation_command_delta,failed_validation_command_delta,both_success,clean_success_degraded_failure,clean_failure_degraded_success,both_fail,baseline_hard,regression_damage,hidden_bug_fix_damage,token_delta_pct,token_higher
swebench,SWE-bench,django/django,django__django-16502,type_hints,1,Type hints,False,False,1,1,0,0,0,0,816893.0,745982.0,-70911.0,input_plus_output_tokens_excludes_cached_input,,,4.0,1.0,-0.0999999999999999,,,False,False,False,True,True,False,False,-0.08680573832803072,False
swebench,SWE-bench,django/django,django__django-16527,naming,0,Naming,True,True,0,0,0,0,0,0,361563.0,600362.0,238799.0,input_plus_output_tokens_excludes_cached_input,,,4.0,0.0,0.0,,,True,False,False,False,False,False,False,0.6604630451677854,True
swebench,SWE-bench,django/django,django__django-16527,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,269209.0,586488.0,317279.0,input_plus_output_tokens_excludes_cached_input,,,5.0,1.0,-0.2333,,,True,False,False,False,False,False,False,1.1785601521494453,True
swebench,SWE-bench,django/django,django__django-16527,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,513990.0,904423.0,390433.0,input_plus_output_tokens_excludes_cached_input,,,5.0,0.0,0.0,,,True,False,False,False,False,False,False,0.7596120547092355,True
swebench,SWE-bench,django/django,django__django-16527,type_hints,1,Type hints,True,True,0,0,0,0,0,0,678372.0,408663.0,-269709.0,input_plus_output_tokens_excludes_cached_input,,,4.0,-2.0,0.1667,,,True,False,False,False,False,False,False,-0.39758274221223755,False
swebench,SWE-bench,django/django,django__django-16631,naming,0,Naming,True,True,0,0,0,0,0,0,659834.0,457352.0,-202482.0,input_plus_output_tokens_excludes_cached_input,,,4.0,1.0,-0.0714,,,True,False,False,False,False,False,False,-0.30686809106532853,False
swebench,SWE-bench,django/django,django__django-16631,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,1447127.0,1650345.0,203218.0,input_plus_output_tokens_excludes_cached_input,,,3.0,3.0,-0.1023,,,True,False,False,False,False,False,False,0.14042858712469602,True
swebench,SWE-bench,django/django,django__django-16631,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,1343031.0,667058.0,-675973.0,input_plus_output_tokens_excludes_cached_input,,,5.0,-3.0,0.025,,,True,False,False,False,False,False,False,-0.5033189851909599,False
swebench,SWE-bench,django/django,django__django-16631,type_hints,1,Type hints,True,True,0,0,0,0,0,0,1319070.0,1590631.0,271561.0,input_plus_output_tokens_excludes_cached_input,,,4.0,1.0,-0.0535999999999999,,,True,False,False,False,False,False,False,0.2058730772438157,True
swebench,SWE-bench,psf/requests,psf__requests-1142,naming,0,Naming,True,False,0,1,1,0,0,0,384231.0,549662.0,165431.0,input_plus_output_tokens_excludes_cached_input,,,0.0,2.0,-0.25,,,False,True,False,False,False,False,True,0.4305508925620265,True
swebench,SWE-bench,psf/requests,psf__requests-1142,comments_docstrings,2,Comments/docstrings,False,False,1,1,0,0,0,0,443793.0,840743.0,396950.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,False,False,False,True,True,False,False,0.8944485379444922,True
swebench,SWE-bench,psf/requests,psf__requests-1142,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,466700.0,456428.0,-10272.0,input_plus_output_tokens_excludes_cached_input,,,0.0,1.0,-0.0499999999999999,,,True,False,False,False,False,False,False,-0.0220098564388258,False
swebench,SWE-bench,psf/requests,psf__requests-1142,type_hints,1,Type hints,False,False,1,1,0,0,0,0,286357.0,276143.0,-10214.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,False,False,False,True,True,False,False,-0.03566876311736748,False
swebench,SWE-bench,psf/requests,psf__requests-1724,naming,0,Naming,True,False,0,0,0,0,1,1,391253.0,561634.0,170381.0,input_plus_output_tokens_excludes_cached_input,,,1.0,0.0,0.0,,,False,True,False,False,False,True,False,0.4354752551418136,True
swebench,SWE-bench,psf/requests,psf__requests-1724,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,321943.0,619949.0,298006.0,input_plus_output_tokens_excludes_cached_input,,,1.0,0.0,0.0,,,True,False,False,False,False,False,False,0.9256483290520372,True
swebench,SWE-bench,psf/requests,psf__requests-1724,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,452095.0,242027.0,-210068.0,input_plus_output_tokens_excludes_cached_input,,,0.0,1.0,-0.0499999999999999,,,True,False,False,False,False,False,False,-0.46465455269357103,False
swebench,SWE-bench,psf/requests,psf__requests-1724,type_hints,1,Type hints,True,True,0,0,0,0,0,0,382645.0,401869.0,19224.0,input_plus_output_tokens_excludes_cached_input,,,0.0,1.0,-0.0499999999999999,,,True,False,False,False,False,False,False,0.05023977838466464,True
swebench,SWE-bench,psf/requests,psf__requests-1921,naming,0,Naming,True,False,0,1,1,0,4,4,397218.0,484799.0,87581.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,False,True,False,False,False,True,True,0.22048597999083627,True
swebench,SWE-bench,psf/requests,psf__requests-1921,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,537503.0,442013.0,-95490.0,input_plus_output_tokens_excludes_cached_input,,,0.0,1.0,-0.5,,,True,False,False,False,False,False,False,-0.17765482239168898,False
swebench,SWE-bench,psf/requests,psf__requests-1921,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,714487.0,248814.0,-465673.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,True,False,False,False,False,False,False,-0.6517585344449934,False
swebench,SWE-bench,psf/requests,psf__requests-1921,type_hints,1,Type hints,False,True,1,0,-1,0,0,0,410095.0,377309.0,-32786.0,input_plus_output_tokens_excludes_cached_input,,,0.0,-1.0,0.5,,,False,False,True,False,True,False,False,-0.07994732927736256,False
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-20676,naming,0,Naming,False,False,2,2,0,0,32,32,745818.0,1172686.0,426868.0,input_plus_output_tokens_excludes_cached_input,,,20.0,0.0,0.0,,,False,False,False,True,True,True,False,0.5723487499631277,True
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-20676,comments_docstrings,2,Comments/docstrings,False,False,2,2,0,0,0,0,681943.0,1793861.0,1111918.0,input_plus_output_tokens_excludes_cached_input,,,8.0,-1.0,0.3333,,,False,False,False,True,True,False,False,1.63051457379869,True
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-20676,remove_tests,3,Remove tests,False,False,2,2,0,0,0,0,891100.0,577719.0,-313381.0,input_plus_output_tokens_excludes_cached_input,,,8.0,-3.0,0.0999999999999999,,,False,False,False,True,True,False,False,-0.35167882392548533,False
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-20676,type_hints,1,Type hints,False,False,2,2,0,0,0,0,778935.0,632267.0,-146668.0,input_plus_output_tokens_excludes_cached_input,,,8.0,0.0,0.0,,,False,False,False,True,True,False,False,-0.18829298978733783,False
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-23412,naming,0,Naming,True,False,0,1,1,0,21,21,858611.0,2160998.0,1302387.0,input_plus_output_tokens_excludes_cached_input,,,34.0,-2.0,0.0635,,,False,True,False,False,False,True,True,1.51685338296388,True
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-23412,type_hints,1,Type hints,True,True,0,0,0,0,0,0,793645.0,786997.0,-6648.0,input_plus_output_tokens_excludes_cached_input,,,8.0,-1.0,0.0475999999999999,,,True,False,False,False,False,False,False,-0.008376541148750387,False
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-23412,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,926710.0,945449.0,18739.0,input_plus_output_tokens_excludes_cached_input,,,8.0,1.0,-0.0357,,,True,False,False,False,False,False,False,0.02022099685985907,True
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-23412,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,964624.0,1159409.0,194785.0,input_plus_output_tokens_excludes_cached_input,,,8.0,5.0,-0.5417,,,True,False,False,False,False,False,False,0.20192841977806897,True
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-26291,naming,0,Naming,True,True,0,0,0,0,0,0,541663.0,831425.0,289762.0,input_plus_output_tokens_excludes_cached_input,,,8.0,0.0,0.0,,,True,False,False,False,False,False,False,0.5349488519614595,True
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-26291,type_hints,1,Type hints,True,True,0,0,0,0,0,0,402978.0,387208.0,-15770.0,input_plus_output_tokens_excludes_cached_input,,,8.0,-1.0,0.3333,,,True,False,False,False,False,False,False,-0.039133649975929205,False
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-26291,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,474112.0,474110.0,-2.0,input_plus_output_tokens_excludes_cached_input,,,8.0,0.0,0.0,,,True,False,False,False,False,False,False,-4.2184125269978404e-06,False
swebench,SWE-bench,matplotlib/matplotlib,matplotlib__matplotlib-26291,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,297176.0,655803.0,358627.0,input_plus_output_tokens_excludes_cached_input,,,8.0,-1.0,0.0,,,True,False,False,False,False,False,False,1.2067831857215925,True
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-4970,naming,0,Naming,False,False,1,1,0,0,0,0,596106.0,1213297.0,617191.0,input_plus_output_tokens_excludes_cached_input,,,0.0,2.0,-0.1667,,,False,False,False,True,True,False,False,1.0353712259229064,True
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-4970,type_hints,1,Type hints,False,False,1,1,0,0,0,0,1076787.0,727993.0,-348794.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,False,False,False,True,True,False,False,-0.3239210725983876,False
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-4970,comments_docstrings,2,Comments/docstrings,False,False,1,1,0,0,0,0,726542.0,1168688.0,442146.0,input_plus_output_tokens_excludes_cached_input,,,-1.0,2.0,-0.1143,,,False,False,False,True,True,False,False,0.608562202873337,True
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-4970,remove_tests,3,Remove tests,False,False,1,1,0,0,0,0,826843.0,369739.0,-457104.0,input_plus_output_tokens_excludes_cached_input,,,1.0,-1.0,-0.1666999999999999,,,False,False,False,True,True,False,False,-0.5528304647919859,False
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-6903,naming,0,Naming,True,True,0,0,0,0,0,0,300170.0,457137.0,156967.0,input_plus_output_tokens_excludes_cached_input,,,3.0,1.0,-0.1666999999999999,,,True,False,False,False,False,False,False,0.5229270080287837,True
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-6903,type_hints,1,Type hints,True,True,0,0,0,0,0,0,532456.0,498061.0,-34395.0,input_plus_output_tokens_excludes_cached_input,,,3.0,0.0,0.25,,,True,False,False,False,False,False,False,-0.06459688687891582,False
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-6903,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,426574.0,638537.0,211963.0,input_plus_output_tokens_excludes_cached_input,,,3.0,-1.0,0.0999999999999999,,,True,False,False,False,False,False,False,0.49689620089363157,True
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-6903,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,668400.0,489210.0,-179190.0,input_plus_output_tokens_excludes_cached_input,,,2.0,2.0,-0.4666999999999999,,,True,False,False,False,False,False,False,-0.2680879712746858,False
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-4604,naming,0,Naming,False,False,21,21,0,0,0,0,599032.0,915659.0,316627.0,input_plus_output_tokens_excludes_cached_input,,,1.0,1.0,-0.0499999999999999,,,False,False,False,True,True,False,False,0.5285644172598459,True
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-4604,type_hints,1,Type hints,False,False,21,21,0,0,0,0,910022.0,366378.0,-543644.0,input_plus_output_tokens_excludes_cached_input,,,0.0,-2.0,-0.0667,,,False,False,False,True,True,False,False,-0.5973965464571186,False
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-4604,comments_docstrings,2,Comments/docstrings,False,False,21,21,0,0,0,0,512551.0,546094.0,33543.0,input_plus_output_tokens_excludes_cached_input,,,2.0,1.0,-0.1667,,,False,False,False,True,True,False,False,0.06544324369672481,True
swebench,SWE-bench,pylint-dev/pylint,pylint-dev__pylint-4604,remove_tests,3,Remove tests,False,False,21,21,0,0,0,0,396669.0,441524.0,44855.0,input_plus_output_tokens_excludes_cached_input,,,1.0,-1.0,0.0832999999999999,,,False,False,False,True,True,False,False,0.11307916676120393,True
swebench,SWE-bench,scikit-learn/scikit-learn,scikit-learn__scikit-learn-25232,type_hints,1,Type hints,True,True,0,0,0,0,0,0,960574.0,953945.0,-6629.0,input_plus_output_tokens_excludes_cached_input,,,0.0,1.0,-0.3333,,,True,False,False,False,False,False,False,-0.006901082061350817,False
swebench,SWE-bench,scikit-learn/scikit-learn,scikit-learn__scikit-learn-25232,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,840823.0,882581.0,41758.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,True,False,False,False,False,False,False,0.04966324660481457,True
swebench,SWE-bench,scikit-learn/scikit-learn,scikit-learn__scikit-learn-25232,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,1148003.0,706913.0,-441090.0,input_plus_output_tokens_excludes_cached_input,,,1.0,2.0,-0.4666999999999999,,,True,False,False,False,False,False,False,-0.3842237346069653,False
swebench,SWE-bench,scikit-learn/scikit-learn,scikit-learn__scikit-learn-25931,naming,0,Naming,True,False,0,0,0,0,1,1,393707.0,637890.0,244183.0,input_plus_output_tokens_excludes_cached_input,,,0.0,1.0,-0.3333,,,False,True,False,False,False,True,False,0.6202150330067792,True
swebench,SWE-bench,scikit-learn/scikit-learn,scikit-learn__scikit-learn-25931,type_hints,1,Type hints,True,True,0,0,0,0,0,0,458204.0,422317.0,-35887.0,input_plus_output_tokens_excludes_cached_input,,,0.0,2.0,-0.5,,,True,False,False,False,False,False,False,-0.07832100985587205,False
swebench,SWE-bench,scikit-learn/scikit-learn,scikit-learn__scikit-learn-25931,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,444694.0,703306.0,258612.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,True,False,False,False,False,False,False,0.5815504594170373,True
swebench,SWE-bench,scikit-learn/scikit-learn,scikit-learn__scikit-learn-25931,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,455760.0,567872.0,112112.0,input_plus_output_tokens_excludes_cached_input,,,0.0,-1.0,0.0,,,True,False,False,False,False,False,False,0.24598911707916446,True
swebench,SWE-bench,scikit-learn/scikit-learn,scikit-learn__scikit-learn-25973,naming,0,Naming,True,True,0,0,0,0,0,0,347768.0,549894.0,202126.0,input_plus_output_tokens_excludes_cached_input,,,0.0,-1.0,0.0667,,,True,False,False,False,False,False,False,0.5812093119550965,True
swebench,SWE-bench,scikit-learn/scikit-learn,scikit-learn__scikit-learn-25973,type_hints,1,Type hints,True,True,0,0,0,0,0,0,477202.0,451756.0,-25446.0,input_plus_output_tokens_excludes_cached_input,,,0.0,1.0,-0.0475999999999999,,,True,False,False,False,False,False,False,-0.05332333058117946,False
swebench,SWE-bench,scikit-learn/scikit-learn,scikit-learn__scikit-learn-25973,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,467618.0,521606.0,53988.0,input_plus_output_tokens_excludes_cached_input,,,0.0,-3.0,0.2143,,,True,False,False,False,False,False,False,0.1154532118096395,True
swebench,SWE-bench,scikit-learn/scikit-learn,scikit-learn__scikit-learn-25973,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,608913.0,980142.0,371229.0,input_plus_output_tokens_excludes_cached_input,,,0.0,3.0,-0.2143,,,True,False,False,False,False,False,False,0.6096585226460923,True
swebench,SWE-bench,astropy/astropy,astropy__astropy-14365,naming,0,Naming,False,False,1,1,0,0,0,0,424904.0,182839.0,-242065.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,False,False,False,True,True,False,False,-0.5696933895656431,False
swebench,SWE-bench,astropy/astropy,astropy__astropy-14365,type_hints,1,Type hints,False,False,1,1,0,0,0,0,247115.0,470352.0,223237.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,False,False,False,True,True,False,False,0.9033729235376242,True
swebench,SWE-bench,astropy/astropy,astropy__astropy-14365,comments_docstrings,2,Comments/docstrings,False,False,1,1,0,0,8,8,310234.0,436992.0,126758.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,False,False,False,True,True,True,False,0.408588355886202,True
swebench,SWE-bench,astropy/astropy,astropy__astropy-14365,remove_tests,3,Remove tests,False,False,1,1,0,0,0,0,293926.0,381447.0,87521.0,input_plus_output_tokens_excludes_cached_input,,,-1.0,1.0,-0.6667000000000001,,,False,False,False,True,True,False,False,0.29776542395024597,True
swebench,SWE-bench,astropy/astropy,astropy__astropy-14182,naming,0,Naming,True,False,0,1,1,0,0,0,320360.0,631928.0,311568.0,input_plus_output_tokens_excludes_cached_input,,,0.0,1.0,-0.1666999999999999,,,False,True,False,False,False,False,True,0.9725558746410289,True
swebench,SWE-bench,astropy/astropy,astropy__astropy-14182,type_hints,1,Type hints,True,True,0,0,0,0,0,0,458188.0,734334.0,276146.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,True,False,False,False,False,False,False,0.602691471623002,True
swebench,SWE-bench,astropy/astropy,astropy__astropy-14182,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,449081.0,548341.0,99260.0,input_plus_output_tokens_excludes_cached_input,,,0.0,2.0,-0.1667,,,True,False,False,False,False,False,False,0.2210291684573607,True
swebench,SWE-bench,astropy/astropy,astropy__astropy-14182,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,320309.0,507518.0,187209.0,input_plus_output_tokens_excludes_cached_input,,,0.0,1.0,-0.3,,,True,False,False,False,False,False,False,0.5844637521892923,True
swebench,SWE-bench,astropy/astropy,astropy__astropy-14539,naming,0,Naming,True,True,0,0,0,0,0,0,296989.0,1620500.0,1323511.0,input_plus_output_tokens_excludes_cached_input,,,0.0,1.0,-0.3333,,,True,False,False,False,False,False,False,4.456431046267707,True
swebench,SWE-bench,astropy/astropy,astropy__astropy-14539,type_hints,1,Type hints,True,True,0,0,0,0,0,0,482719.0,378447.0,-104272.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,True,False,False,False,False,False,False,-0.21600972822698092,False
swebench,SWE-bench,astropy/astropy,astropy__astropy-14539,comments_docstrings,2,Comments/docstrings,True,True,0,0,0,0,0,0,306729.0,284222.0,-22507.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,0.0,,,True,False,False,False,False,False,False,-0.0733774765346609,False
swebench,SWE-bench,astropy/astropy,astropy__astropy-14539,remove_tests,3,Remove tests,True,True,0,0,0,0,0,0,345434.0,291973.0,-53461.0,input_plus_output_tokens_excludes_cached_input,,,0.0,0.0,-0.5,,,True,False,False,False,False,False,False,-0.1547647307445127,False
