comparison_file,side,instance_id,repo,condition,chosen_condition,replication_index,target_success,fail_to_pass_failed_count,pass_to_pass_failed_count,log_path,event_count,first_edit_event_index,first_edit_observed,bootstrap_event_count,bootstrap_command_count,bootstrap_failed_command_count,bootstrap_edit_event_count,bootstrap_agent_message_count,bootstrap_test_command_count,bootstrap_failed_test_command_count,bootstrap_test_commands,bootstrap_failed_test_commands,execution_event_count,execution_command_count,execution_failed_command_count,execution_edit_event_count,execution_agent_message_count,execution_test_command_count,execution_failed_test_command_count,execution_test_commands,execution_failed_test_commands,total_command_count,total_test_command_count,total_failed_test_command_count
django_django-16631_comments_docstrings_rep_2_oracle_comparison.json,clean,django__django-16631,django/django,clean,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16631/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,85,33,True,33,14,0,0,3,0,0,,,52,15,1,10,10,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_basic.py::TestGetUser::test_get_user_secret_key_fallback -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_basic.py::TestGetUser::test_get_user_secret_key_fallback -q',29,1,1
django_django-16631_comments_docstrings_rep_2_oracle_comparison.json,degraded,django__django-16631,django/django,comments_docstrings,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16631/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,102,49,True,49,21,0,0,5,0,0,,,53,17,2,10,6,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_basic.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_basic.py -q',38,1,1
django_django-16631_remove_tests_rep_3_oracle_comparison.json,clean,django__django-16631,django/django,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16631/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,86,32,True,32,13,0,0,4,0,0,,,54,16,1,12,8,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_basic.py::TestGetUser -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_basic.py::TestGetUser -q',29,1,1
django_django-16631_remove_tests_rep_3_oracle_comparison.json,degraded,django__django-16631,django/django,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16631/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,74,36,True,36,15,0,0,4,0,0,,,38,11,1,10,5,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_auth_backends.py::SessionAuthHashFallbackTests::test_get_user_verifies_with_secret_key_fallbacks',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_auth_backends.py::SessionAuthHashFallbackTests::test_get_user_verifies_with_secret_key_fallbacks',26,1,1
django_django-16631_type_hints_rep_1_oracle_comparison.json,clean,django__django-16631,django/django,clean,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16631/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,81,37,True,37,16,0,0,3,0,0,,,44,13,1,8,8,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_basic.py::TestGetUser -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_basic.py::TestGetUser -q',29,1,1
django_django-16631_type_hints_rep_1_oracle_comparison.json,degraded,django__django-16631,django/django,type_hints,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16631/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,93,32,True,32,13,0,0,4,0,0,,,61,21,3,8,9,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_basic.py::TestGetUser',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/auth_tests/test_basic.py::TestGetUser',34,1,1
psf_requests-1142_naming_rep_0_oracle_comparison.json,clean,psf__requests-1142,psf/requests,clean,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1142/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,49,28,True,28,11,0,0,4,0,0,,,21,6,1,4,4,2,1,"/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest test_requests.py -k 'content_length'""|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py'",/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py',17,2,1
psf_requests-1142_naming_rep_0_oracle_comparison.json,degraded,psf__requests-1142,psf/requests,naming,naming,0,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1142/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,59,30,True,30,12,0,0,4,0,0,,,29,9,1,6,4,3,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_get_with_no_body_does_not_send_content_length test_requests.py::RequestsTestCase::test_get_with_body_sends_content_length test_requests.py::RequestsTestCase::test_post_with_no_body_sends_content_length -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_get_with_no_body_does_not_send_content_length test_requests.py::RequestsTestCase::test_get_with_body_sends_content_length test_requests.py::RequestsTestCase::test_post_with_no_body_sends_content_length -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -q',21,3,1
psf_requests-1142_comments_docstrings_rep_2_oracle_comparison.json,clean,psf__requests-1142,psf/requests,clean,comments_docstrings,2,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1142/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,55,34,True,34,14,0,0,4,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python --version && ./.pilot-venv-py39/bin/python -m pytest --version'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_basic_building -q',,21,6,1,4,4,2,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_get_request_body_not_prepared_content_length test_requests.py::RequestsTestCase::test_get_request_body_prepared_content_length test_requests.py::RequestsTestCase::test_post_request_body_prepared_content_length test_requests.py::RequestsTestCase::test_get_request_body_not_prepared_content_length_after_auth -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -q',20,4,1
psf_requests-1142_comments_docstrings_rep_2_oracle_comparison.json,degraded,psf__requests-1142,psf/requests,comments_docstrings,comments_docstrings,2,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1142/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,72,34,True,34,14,0,0,4,0,0,,,38,12,1,8,5,4,1,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""content_length or basic_building""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""content_length or basic_building""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""content_length or basic_building""'",/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py',26,4,1
psf_requests-1142_remove_tests_rep_3_oracle_comparison.json,clean,psf__requests-1142,psf/requests,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1142/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,60,29,True,29,12,0,0,3,0,0,,,31,10,0,6,4,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_get_request_preparation_does_not_add_content_length test_requests.py::RequestsTestCase::test_get_request_with_body_adds_content_length test_requests.py::RequestsTestCase::test_post_request_preparation_adds_content_length'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_get_request_preparation_does_not_add_content_length test_requests.py::RequestsTestCase::test_get_request_preparation_with_auth_does_not_add_content_length test_requests.py::RequestsTestCase::test_get_request_with_body_adds_content_length test_requests.py::RequestsTestCase::test_post_request_preparation_adds_content_length',,22,2,0
psf_requests-1142_remove_tests_rep_3_oracle_comparison.json,degraded,psf__requests-1142,psf/requests,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1142/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,59,29,True,29,12,1,0,3,0,0,,,30,10,0,4,5,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests_content_length.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest',,22,2,0
psf_requests-1142_type_hints_rep_1_oracle_comparison.json,clean,psf__requests-1142,psf/requests,clean,type_hints,1,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1142/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,42,23,True,23,9,0,0,3,0,0,,,19,6,1,2,4,2,1,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""content_length or basic_building""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py'",/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py',15,2,1
psf_requests-1142_type_hints_rep_1_oracle_comparison.json,degraded,psf__requests-1142,psf/requests,type_hints,type_hints,1,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1142/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,35,17,True,17,6,0,0,3,0,0,,,18,5,1,4,3,2,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_get_request_no_content_length test_requests.py::RequestsTestCase::test_get_request_with_body_has_content_length test_requests.py::RequestsTestCase::test_post_request_no_body_content_length -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -q',11,2,1
psf_requests-1724_naming_rep_0_oracle_comparison.json,clean,psf__requests-1724,psf/requests,clean,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1724/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,48,29,True,29,12,0,0,3,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python --version && ./.pilot-venv-py39/bin/python -m pytest --version',,19,5,1,4,4,2,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_prepared_request_method_is_native_str'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py',17,3,1
psf_requests-1724_naming_rep_0_oracle_comparison.json,degraded,psf__requests-1724,psf/requests,naming,naming,0,False,0,1,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1724/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,58,38,True,38,16,1,0,4,0,0,,,20,6,0,4,3,1,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""unicode_method_name_is_native or header_keys_are_native or autoset_header_values_are_native""'",,22,1,0
psf_requests-1724_comments_docstrings_rep_2_oracle_comparison.json,clean,psf__requests-1724,psf/requests,clean,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1724/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,56,34,True,34,14,0,0,4,0,0,,,22,7,0,4,3,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_unicode_method_name_becomes_native_string -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_no_content_length test_requests.py::RequestsTestCase::test_basic_building -q',,21,2,0
psf_requests-1724_comments_docstrings_rep_2_oracle_comparison.json,degraded,psf__requests-1724,psf/requests,comments_docstrings,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1724/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,62,33,True,33,14,0,0,3,0,0,,,29,10,1,4,4,2,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""prepared_request_method_is_native or session_prepared_request_method_is_native""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""method_is_native""'",,24,2,0
psf_requests-1724_remove_tests_rep_3_oracle_comparison.json,clean,psf__requests-1724,psf/requests,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1724/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,54,37,True,37,16,0,0,3,0,0,,,17,6,0,2,2,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_unicode_method_name_with_multipart_is_native test_requests.py::RequestsTestCase::test_header_keys_are_native test_requests.py::RequestsTestCase::test_can_send_nonstring_objects_with_files',,22,1,0
psf_requests-1724_remove_tests_rep_3_oracle_comparison.json,degraded,psf__requests-1724,psf/requests,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1724/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,40,27,True,27,11,0,0,3,1,0,/usr/bin/bash -lc '.pilot-venv-py39/bin/python --version && .pilot-venv-py39/bin/python -m pytest --version',,13,4,1,2,2,1,1,/usr/bin/bash -lc '.pilot-venv-py39/bin/python -m pytest -q',/usr/bin/bash -lc '.pilot-venv-py39/bin/python -m pytest -q',15,2,1
psf_requests-1724_type_hints_rep_1_oracle_comparison.json,clean,psf__requests-1724,psf/requests,clean,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1724/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,57,37,True,37,16,0,0,3,0,0,,,20,6,0,4,3,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_method_is_native_str test_requests.py::RequestsTestCase::test_header_keys_are_native -q',,22,1,0
psf_requests-1724_type_hints_rep_1_oracle_comparison.json,degraded,psf__requests-1724,psf/requests,type_hints,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1724/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,55,33,True,33,14,0,0,3,0,0,,,22,7,0,4,3,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_unicode_method_is_native_string test_requests.py::RequestsTestCase::test_session_prepares_unicode_method_as_native_string'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_basic_building test_requests.py::RequestsTestCase::test_no_content_length test_requests.py::RequestsTestCase::test_header_keys_are_native test_requests.py::RequestsTestCase::test_unicode_multipart_post_fieldnames test_requests.py::RequestsTestCase::test_unicode_method_is_native_string test_requests.py::RequestsTestCase::test_session_prepares_unicode_method_as_native_string',,21,2,0
psf_requests-1921_naming_rep_0_oracle_comparison.json,clean,psf__requests-1921,psf/requests,clean,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1921/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,48,25,True,25,10,0,0,3,0,0,,,23,6,1,6,4,3,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_session_headers_with_none_are_removed test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_session_headers_with_none_are_removed test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_session_headers_with_none_are_removed -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_session_headers_with_none_are_removed test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive -q',16,3,1
psf_requests-1921_naming_rep_0_oracle_comparison.json,degraded,psf__requests-1921,psf/requests,naming,naming,0,False,1,4,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1921/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,55,29,True,29,12,0,0,3,0,0,,,26,7,1,6,5,2,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::Cls1::test_session_header_none_is_removed test_requests.py::Cls1::test_header_remove_is_case_insensitive -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::Cls1::test_session_header_none_is_removed test_requests.py::Cls1::test_header_remove_is_case_insensitive -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::Cls1::test_session_header_none_is_removed test_requests.py::Cls1::test_header_remove_is_case_insensitive -q',19,2,1
psf_requests-1921_comments_docstrings_rep_2_oracle_comparison.json,clean,psf__requests-1921,psf/requests,clean,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1921/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,60,24,True,24,9,1,0,3,0,0,,,36,9,1,8,6,2,1,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""header_remove_is_case_insensitive or session_header_with_none_is_removed""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""header_remove_is_case_insensitive or session_header_with_none_is_removed"" -o cache_dir=/tmp/pytest-cache-requests-1921'","/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""header_remove_is_case_insensitive or session_header_with_none_is_removed""'",18,2,1
psf_requests-1921_comments_docstrings_rep_2_oracle_comparison.json,degraded,psf__requests-1921,psf/requests,comments_docstrings,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1921/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,53,29,True,29,12,1,0,3,0,0,,,24,7,1,6,3,2,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive test_requests.py::RequestsTestCase::test_session_header_value_none_removes_header'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive test_requests.py::RequestsTestCase::test_session_header_value_none_removes_header',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive test_requests.py::RequestsTestCase::test_session_header_value_none_removes_header',19,2,1
psf_requests-1921_remove_tests_rep_3_oracle_comparison.json,clean,psf__requests-1921,psf/requests,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1921/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,65,26,True,26,10,0,0,4,0,0,,,39,12,1,8,6,4,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_session_headers_with_none_are_removed test_requests.py::RequestsTestCase::test_session_headers_with_none_are_overridden_by_request_headers test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_session_headers_with_none_are_removed test_requests.py::RequestsTestCase::test_session_headers_with_none_are_overridden_by_request_headers'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive test_requests.py::RequestsTestCase::test_session_headers_with_none_are_removed test_requests.py::RequestsTestCase::test_session_headers_with_none_are_overridden_by_request_headers'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_session_hooks_are_used_with_no_request_hooks test_requests.py::RequestsTestCase::test_session_hooks_are_overriden_by_request_hooks test_requests.py::RequestsTestCase::test_params_are_added_before_fragment',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_session_headers_with_none_are_removed test_requests.py::RequestsTestCase::test_session_headers_with_none_are_overridden_by_request_headers test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive',22,4,1
psf_requests-1921_remove_tests_rep_3_oracle_comparison.json,degraded,psf__requests-1921,psf/requests,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1921/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,39,24,True,24,9,0,0,4,0,0,,,15,5,0,2,2,0,0,,,14,0,0
psf_requests-1921_type_hints_rep_1_oracle_comparison.json,clean,psf__requests-1921,psf/requests,clean,type_hints,1,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1921/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,51,24,True,24,9,0,0,4,0,0,,,27,8,2,4,6,3,2,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_session_header_can_be_removed_by_setting_to_none test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_session_header_can_be_removed_by_setting_to_none test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_fixes_1329 test_requests.py::RequestsTestCase::test_header_keys_are_native test_requests.py::RequestsTestCase::test_session_header_can_be_removed_by_setting_to_none test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_session_header_can_be_removed_by_setting_to_none test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py::RequestsTestCase::test_fixes_1329 test_requests.py::RequestsTestCase::test_header_keys_are_native test_requests.py::RequestsTestCase::test_session_header_can_be_removed_by_setting_to_none test_requests.py::RequestsTestCase::test_header_remove_is_case_insensitive',17,3,2
psf_requests-1921_type_hints_rep_1_oracle_comparison.json,degraded,psf__requests-1921,psf/requests,type_hints,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/psf__requests-1921/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,46,23,True,23,9,1,0,3,0,0,,,23,6,1,6,4,2,1,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""header_remove_is_case_insensitive or session_header_with_none_is_removed""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""header_remove_is_case_insensitive or session_header_with_none_is_removed""'","/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest test_requests.py -k ""header_remove_is_case_insensitive or session_header_with_none_is_removed""'",15,2,1
matplotlib_matplotlib-20676_naming_rep_0_oracle_comparison.json,clean,matplotlib__matplotlib-20676,matplotlib/matplotlib,clean,naming,0,False,2,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/matplotlib__matplotlib-20676/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,61,34,True,34,14,0,0,4,0,0,,,27,8,2,4,6,3,2,"/usr/bin/bash -lc ""MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest lib/matplotlib/tests/test_widgets.py -k 'span_selector'""|/usr/bin/bash -lc ""MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest -p no:rerunfailures lib/matplotlib/tests/test_widgets.py -k 'span_selector'""|/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest -p no:rerunfailures lib/matplotlib/tests/test_widgets.py'","/usr/bin/bash -lc ""MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest lib/matplotlib/tests/test_widgets.py -k 'span_selector'""|/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest -p no:rerunfailures lib/matplotlib/tests/test_widgets.py'",22,3,2
matplotlib_matplotlib-20676_naming_rep_0_oracle_comparison.json,degraded,matplotlib__matplotlib-20676,matplotlib/matplotlib,naming,naming,0,False,2,32,<LOCAL_SWEBENCH_RUN_ROOT>/runs/matplotlib__matplotlib-20676/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,71,38,True,38,16,2,0,4,0,0,,,33,10,2,6,6,2,2,"/usr/bin/bash -lc ""MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest lib/matplotlib/tests/test_widgets.py -k 'span_selector'""|/usr/bin/bash -lc ""MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest -p no:rerunfailures lib/matplotlib/tests/test_widgets.py -k 'span_selector'""","/usr/bin/bash -lc ""MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest lib/matplotlib/tests/test_widgets.py -k 'span_selector'""|/usr/bin/bash -lc ""MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest -p no:rerunfailures lib/matplotlib/tests/test_widgets.py -k 'span_selector'""",26,2,2
matplotlib_matplotlib-20676_comments_docstrings_rep_2_oracle_comparison.json,clean,matplotlib__matplotlib-20676,matplotlib/matplotlib,clean,comments_docstrings,2,False,2,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/matplotlib__matplotlib-20676/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,62,40,True,40,17,1,0,4,0,0,,,22,7,1,4,3,2,1,/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest lib/matplotlib/tests/test_widgets.py::test_span_selector_interactive_does_not_autoscale lib/matplotlib/tests/test_widgets.py::test_span_selector_drag lib/matplotlib/tests/test_widgets.py::test_span_selector_direction lib/matplotlib/tests/test_widgets.py::test_tool_line_handle'|/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest -p no:pytest_rerunfailures -p no:rerunfailures lib/matplotlib/tests/test_widgets.py::test_span_selector_interactive_does_not_autoscale lib/matplotlib/tests/test_widgets.py::test_span_selector_drag lib/matplotlib/tests/test_widgets.py::test_span_selector_direction lib/matplotlib/tests/test_widgets.py::test_tool_line_handle',/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest lib/matplotlib/tests/test_widgets.py::test_span_selector_interactive_does_not_autoscale lib/matplotlib/tests/test_widgets.py::test_span_selector_drag lib/matplotlib/tests/test_widgets.py::test_span_selector_direction lib/matplotlib/tests/test_widgets.py::test_tool_line_handle',24,2,1
